source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,22,5,No. Berlin+Columbus,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,23,"1,3",Columbus+Hamilton+Brookfield,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,24,4,Oxford+(3d),"22 Sept. to take effect January 1, 1931",,8,Guilford
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,25,8,Oxford 5th,C.R.S.,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,26,5,"New Berlin, Morris+Butternut",Laid out 23 Aug. 1930,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,27,"6,8,13",New Berlin,"Meeting held Sept 11, 1930",,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,28,2,Norwich+Butternut,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,29,4,Morris+Butternut,Designation of dist as 25 Sept. 1930,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,30,7,"New Berlin, Morris+Pittsfield",,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,31,7,"New Berlin, Norwich+Butternut",,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,32,5,Otselic+Lincklaen,C.R.S.,In assessments,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,33,"1,3,9,10,12",Otselic,Laid out 19 May 1931 Meeting,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,34,5,Pharsalia,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,35,7,Lincklaen,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,36,7,Otselic+Lincklaen,R. 3 Je. 1931 Designation of,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,37,8,"Otselic, Smyrna+Pharsalia",,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,38,6,"Pitcker, Lincklaen+Otselic",des. 19 Je. 1931,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,39,3,Lincklaen+Otselic,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,40,4,Sufford (Chen. co.)+Butternut (Otsego co.),Laid out 15 Apr 1931,,2,Sufford+Norwich
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,41,"2,7",Sufford,Meeting held 27 May 1931,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,42,3,Sufford (Chen. co.)+Unadilla+Butternut (Otsego co.),Designation of dist. 19 Je. 1931,,1,Unadilla (Otsego)
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,43,5,Norwich (Chen. co.)+Butternut (Otsego co.),,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,44,"2,5,11","Bainbridge, Afton",Laid out 27 May 1931,,1,Bainbridge
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,45,"4,6",Sufford,Meeting held 19 Je. 31,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,46,"8,10",Afton (Chen. co.)+Sidney (Del. co.),,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,47,1,Afton+Mannville,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,48,3,Sufford+Afton,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,49,7,Sufford+Afton,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,50,9,Afton+Unadilla (Otsego co.),,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,51,12,Coventry+Afton,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,52,1,Sufford,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,53,3,Afton,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,54,3,Afton+Sufford,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,55,5,Coventry,,,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,56,"1,5",Mannville (Del. co.),Afton (Chen. co.)+Sufford (Chenango co.),,,
District-Consolidation-Data_100-116.pdf,26,Chenango,central_rural_schools,57,4,,,,,
