source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,22,,"2,3,4,6,7,8,9 Webster",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,23,,5 Webster & Penfield (Mon Co) & Valworth & Ontario (Wayne Co),,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,24,,"6,9,10,11 Penfield",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,25,,13 Penfield (Mon Co) & Valworth (Wayne Co),,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,26,,"CRS 1st dist 2,3,5,6 Penfield & Perinton",,"Laid out May 25, 1948 Meeting held June 24, 1948",1 Penfield,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,27,,7 Penfield & Brighton,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,28,,12 Valworth & Mendon (Wayne Co) and,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,29,,Penfield & Perinton (Monroe Co),,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,30,,13 Gates & Chili,1 April 1950 to be effect 1 July 1950,,1 Gates & Chili,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,31,,CRS 1st dist 6 Pittsford,,"Laid out Sept 30, 1946 Meeting held Oct 23, 1946",1 Pittsford,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,32,,"c.s. dist 1,2,3,4,5,7,8,9 Perinton",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,33,,13 Mendon,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,34,,CRS 1st dist 10 Rush,,"Laid out Oct 2, 1946 Meeting held Nov 14, 1946",1 Rush,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,35,,c.s. dist 5 Henrietta,,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,36,,"1,2,3,4,7,9 Rush",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,37,,"1,2,3,6,7,8,9,10 Henrietta",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,38,,CRS 1st dist 17 Mendon,,"Laid out Aug 1, 1949 Meeting held June 29, 1949",1 Mendon,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,39,,"c.s. dist 1,2,3,4,5,6,7,9,10,11,12,14,15 Mendon",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,40,,"8,9 Lima (and Livingston)",,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,41,,8 Avon (and Livingston),,,,
District-Consolidation-Data_100-116.pdf,96,Monroe,consolidated_districts,42,,1 and Penfield (1st district),,,,
