source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,18,12,Deposit,,"Part add 6 M, 41.07, 4.62 12.33 12.33",Sidney,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,19,,Part of 7 and 6 Masonville,8 August 1920,to take effect 30 April 1920,30761,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,20,,Part of 7 and 9 Masonville,,"Part add 2 S, 12.91.31",454.44,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,21,,Part of 7 Masonville and 2 Sidney,,Order revoked by Supt Ag.1921,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,22,"9,9+15",Sidney,,Papers with appeal in Gen. file,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,23,1+6,Kortright,9 February 1922,"1-80,339 2K 6-198,000 1K 8-52,100 1K",1 Kortright,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,24,8,Stamford,,See above,4 Davenport,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,25,,Kortright,,13 M - 57.50 Cont-,4 Colchester,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,26,3,"Maryland, Otsego Co.",10 February 1922,4 D - 34.145 1K,8 Davenport,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,27,4,"Davenport, Del. Co.",30 December 1922,"4-22,942 1K 16-8720 1K 8-16,600 Cont-",16 Franklin,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,28,4+16,Colchester,8 August 1923,"12-10,350 Much n cont",Meredith,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,29,8+12,Davenport,15 January 1926,"16-147,423 2K 23-62,333 1K 21-23,373 Cont- 5M-36080 1K 6M-48,472 1K",20 Hancock,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,30,,Central Rural School (acquired) 1926.24,,"14-459,238 1K 20-1,833,812 Acad",9 Sidney,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,31,"16,21+23",Franklin,,Meeting held 6 Nov. 1926,19 Tompkins,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,32,5+6,Meredith,,C.R.S. laid out by Com. 9 Oct. 1926,2 Harpersfield,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,33,7+14,Meredith & Franklin,,Desig. of dist. as Cent. Sch. Dist. No.16 Franklin 4 Mar. 18 Nov. 1926,21 Walton,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,34,1+20,Hancock,5 July 1927,to take effect 20 Ag.1927,17 Colchester,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,35,9+10,Sidney,6 September 1927,"9-303,007 2K 10-38,585 1K",1 Franklin + Sidney,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,36,19+24,Tompkins,6 September 1927,"19-30,011 1K 24-13,500 Cont-","1 Otego, Otsego Co.",
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,37,2+7,Harpersfield,18 September 1927,"2-63,758 1K 7-19,075 Cont-",11 Kortright,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,38,11+21,Walton,20 April 1927,"11-8,950 1K 21-24,100 1K",14 Franklin,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,39,17+28,Colchester,27 August 1928,to take effect 1 My 1927,"5,17 Sidney + Franklin",
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,40,,"Franklin, Del. Co. + Otego, Otsego Co.",,Laid out 25 May 1929,14 Franklin,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,41,,Sidney + Franklin,,Meeting held 8 June 1929,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,42,,Franklin,18 July 1929,Designation of dist. 26 June 1929,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,43,,C.R.S.,,Covered with C.R.S.,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,44,,Laid out 24 April 1929,,See sheet with C.R.S. papers for separate assessed valuations,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,45,,Meeting held 14 June 1929,,Designation of dist. 3 Aug. 1929,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,46,,"10,14,16,20 Kortright - Otego Co.",,"10-83934-ont 14-48813 1K 16-58353 1K 20-30,180 1K 11-82549 1K",,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,47,,"11 Kortright, Del. Co. + Schoharie Co.",,,,
District-Consolidation-Data_100-116.pdf,42,Delaware,consolidated_districts,48,,1 Kortright,,,,
