source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,15,1+5,Waverly,28 March 1923,"1- 261,696 Acad, CRS",1 Waverly,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,16,1+3,Waverly,19 May 1924,"5- 44,545 1K",1 Waverly,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,17,"1,2,3,4",Waverly,22 May 1924,"3- 158,490 1K",1 Waverly,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,18,3+4,Brighton,18 July 1925,"3- 111,866 1K",4 Brighton,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,19,1+2,Duane,6 August 1926,"4- 182,697 3K",2 Duane,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,20,3+4,Duane,6 August 1926,"1- 36,800 1K",3 Duane,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,21,,,,"2- 195,090 1K",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,22,,,,"3- 82,050 1K",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,23,,,,"4- 28,400 1K",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,24,1+2,Santa Clara,7 April 1927,"1- 274,955 2K",1 Santa Clara,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,25,5+15,Bellmont,15 August 1927,"5- 192,073 3K",5 Bellmont,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,26,,Altamont,6 August 1929,"15 27,280 1K",1 Altamont,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,27,,part of Pinefield (Veteran Mt. Camp of the American Legion),,,"Franklin Co. + Pinefield, NY",
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,28,6+8,Dickinson,23 May 1932,to take effect 30 Ag. 1932,8 Dickinson,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,29,14+3,Bellmont,26 July 1937,1 Mar. 1937,3 Bellmont to Malone,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,30,6+1,Franklin,14 June 1938,15 Sept 1938,1 Franklin,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,31,,Bellmont,Order vacated 1938,"Dul 27, 1938",4 Bellmont,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,32,6+4,Bellmont,"Jan 26, 1945","Effective June 6, 1945",4 Bellmont,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,33,,,,Crs card made,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,34,,,,CRS,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,35,,,,1 Chateaugay,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,36,,,,"2,3,4,5,7,9,10,12,14,16,17 Chateaugay",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,37,,,,"6,12 Chateaugay + Clinton (Chateaugay)",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,38,,,,11 Chateaugay + Burke,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,39,,,,15 Chateaugay + Bellmont,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,40,,,,"2,6,10,18 Burke + Chateaugay",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,41,,,,"1,3,14 Burke + Chateaugay",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,42,,,,"1,9 Bellmont",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,43,,,,"10,12 Bellmont + Chateaugay",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,44,,,,8 Bellmont + Ellenburg (Chateaugay),,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,45,,,,"1,2,4 Clinton (Chateaugay)",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,46,,,,3 Clinton + Ellenburg + Chateaugay,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,47,,,,"died out June 5, 1950",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,48,,,,"Meeting held June 23, 1950",,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,49,,,,CRS,,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,50,,,,1 Chateaugay (Burke),,
District-Consolidation-Data_100-116.pdf,60,Franklin,consolidated_districts,51,,,,2 Clinton + Ellenburg (Clinton),,
